Label,BalabanJ,BertzCT,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,Ipc,Kappa2,Kappa3,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinEStateIndex,MolLogP,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,VSA_EState10,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
0,3.735,97.656,19.146,26.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.737,0.0,168.001,1.0,-0.46,76.904,3.087,3.543,0.445,11.333,0.445,2.49,-5.379,2.083,0,0,0,0,0,0,1,0,7,3,0,0,0,0.0,0.0,0.0,0.0,6.358,12.788,4.737,4.39,21.952,0.0,0.0,0.0,0.0,0.0,0,31.079,0.0,0.0,0.0,0.0,19.146,0.0,0.0,0.0,0.0,26.342,0.0,0.0,19.146,4.737,0.0,0.0,0.0,0.0,0.0,9.23,0.0,65.968,-10.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.159,1105.836,11.74,17.966,0.0,5.969,25.26,74.009,55.999,6.066,29.165,16.724,4.737,591.311,0.594,-2.23,1290643460.0,15.845,9.649,0.464,13.471,0.416,0.084,-4.367,8.0,0,2,2,2,0,2,6,0,9,17,0,1,1,14.537,6.607,0.0,0.0,0.0,12.146,9.694,0.0,13.171,0.0,69.343,49.718,55.48,16.938,4,22.703,29.106,0.0,9.8,0.0,80.678,57.32,48.028,0.0,4.9,24.546,0.0,11.762,68.189,15.708,0.0,70.275,52.256,0.0,0.0,36.02,1.527,40.412,53.144,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0
0,1.325,810.881,0.0,9.589,0.0,17.991,29.975,36.586,0.0,6.197,24.265,9.884,4.737,324.147,0.474,-2.14,696101.163,5.178,2.11,0.459,12.61,0.34,0.036,-0.242,2.519,0,4,4,1,1,2,4,1,5,3,0,4,4,9.721,11.887,0.0,0.0,0.0,5.969,9.694,4.795,0.0,0.0,18.199,18.908,47.943,12.108,6,14.326,22.655,0.0,9.884,5.918,43.871,6.545,36.026,0.0,0.0,0.0,0.0,0.0,46.369,9.531,5.918,36.041,30.462,0.0,10.903,62.4,0.0,0.0,53.167,0,0,0,0,1,1,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.633,341.58,26.696,14.237,0.0,6.545,6.545,19.262,0.0,11.948,6.924,0.0,19.574,319.095,1.0,0.22,5486.277,7.292,5.614,0.369,11.106,0.369,0.017,-5.331,0.5,0,0,0,0,0,0,4,5,10,9,0,0,0,29.58,0.0,0.0,0.0,5.083,15.192,9.13,0.0,0.0,0.0,19.765,20.013,12.966,0.0,0,33.81,15.192,0.0,4.9,0.0,37.69,20.137,0.0,0.0,0.0,0.0,0.0,15.192,54.8,9.13,0.0,32.607,0.0,0.0,0.0,138.53,0.0,22.213,39.648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.218,673.022,17.871,17.966,0.0,22.191,0.0,18.908,12.133,0.0,0.0,21.895,11.601,315.027,0.357,-1.87,81905.162,4.567,2.422,0.445,13.6,0.445,0.002,-4.869,4.073,1,1,2,1,0,1,2,1,7,1,1,0,1,4.737,0.0,0.0,0.0,5.601,12.27,5.317,4.795,13.171,0.0,17.521,36.961,16.504,5.687,3,22.703,23.382,0.0,0.0,5.918,24.619,5.317,28.785,11.841,5.317,23.653,0.0,11.601,12.27,10.338,17.759,18.405,18.199,5.023,0.0,38.33,5.782,40.801,19.028,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.95,649.34,0.0,5.107,0.0,5.75,6.545,30.3,5.563,12.133,12.133,46.398,0.0,281.153,0.235,-2.49,107291.651,5.872,3.16,0.508,9.741,0.117,0.269,0.269,2.84,0,1,1,2,0,2,4,2,4,4,0,0,0,15.323,11.585,0.0,0.0,0.0,0.0,4.992,0.0,0.0,0.0,23.763,31.189,23.986,13.09,3,5.107,17.21,0.0,5.317,4.992,6.924,24.534,54.094,5.75,10.217,11.375,5.75,0.0,30.576,0.0,6.924,5.563,53.523,0.0,0.0,47.86,0.0,0.0,44.333,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.257,571.735,11.887,9.589,0.0,5.783,15.318,0.0,11.337,31.189,18.199,0.0,5.107,260.051,0.143,-1.94,16956.097,5.143,2.486,0.481,12.115,0.311,0.065,-0.879,3.167,0,0,0,1,1,2,3,1,4,4,0,0,0,5.107,0.0,0.0,5.783,0.0,5.969,9.589,0.0,0.0,11.337,30.332,19.056,10.441,10.795,2,14.696,23.089,0.0,0.0,0.0,12.842,0.0,57.782,0.0,0.0,0.0,0.0,11.337,16.859,4.795,0.0,32.954,42.465,0.0,0.0,54.37,1.242,0.0,46.258,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2.183,1167.298,107.535,35.122,0.0,31.408,6.421,0.0,27.881,41.542,25.919,0.0,28.421,733.461,0.946,-1.3,26903252120.0,17.014,9.506,0.459,14.073,0.311,0.094,-1.994,1.786,0,3,3,0,0,0,14,5,14,7,0,3,3,58.854,29.696,12.58,0.0,0.0,5.969,9.589,0.0,0.0,0.0,27.695,74.9,37.326,47.64,3,63.543,11.753,0.0,4.9,23.672,179.177,21.205,0.0,0.0,0.0,0.0,0.0,0.0,147.647,38.01,23.672,94.921,0.0,0.0,0.0,193.91,0.0,0.0,126.083,0,3,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.013,880.93,0.0,0.0,0.0,0.0,11.567,34.175,0.0,0.0,47.889,22.33,16.593,308.083,0.118,-2.46,194436.748,5.07,2.037,0.281,6.228,0.159,0.497,0.497,3.58,0,1,1,2,1,3,4,0,5,1,0,0,0,0.0,12.369,5.824,0.0,0.0,0.0,9.56,0.0,0.0,10.197,41.933,25.123,16.15,11.399,4,0.0,17.313,0.0,14.764,4.992,13.468,0.0,76.329,5.687,0.0,0.0,0.0,11.601,20.476,6.545,6.924,22.776,53.523,5.023,5.687,43.07,6.228,2.047,38.003,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.768,874.047,0.0,4.795,0.0,5.907,6.545,46.514,0.0,6.327,37.07,20.601,0.0,294.148,0.294,-2.56,209851.397,4.729,1.781,0.348,12.956,0.256,0.112,0.112,2.408,0,1,1,1,2,3,3,1,5,2,0,0,0,14.451,0.0,0.0,0.0,5.907,0.0,4.795,4.984,0.0,0.0,18.199,12.99,42.304,24.129,4,4.795,16.81,0.0,19.435,7.048,19.889,6.545,53.238,0.0,0.0,0.0,0.0,0.0,31.887,20.013,6.924,27.44,30.593,0.0,10.903,53.92,0.0,2.152,44.514,0,0,0,0,3,1,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.123,664.883,0.0,4.795,0.0,5.907,0.0,33.775,0.0,0.0,44.189,16.367,0.0,238.111,0.133,-2.29,20373.329,3.876,1.643,0.359,11.96,0.256,0.039,-0.039,3.124,0,1,1,1,1,2,1,2,3,1,0,0,0,10.301,0.0,0.0,0.0,5.907,0.0,4.795,0.0,0.0,0.0,18.199,37.62,22.639,5.573,3,4.795,23.244,0.0,4.984,0.0,13.847,5.317,52.847,0.0,5.317,5.687,0.0,0.0,10.891,4.795,13.847,22.515,30.332,0.0,11.649,44.89,0.0,0.0,39.667,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.604,715.966,5.969,4.795,0.0,18.629,11.443,43.733,0.0,6.197,42.465,9.884,21.444,388.155,0.429,-1.95,1492447.955,9.832,6.026,0.481,10.652,0.303,0.156,-0.727,4.17,0,1,1,1,1,2,4,1,6,8,0,1,1,14.743,6.104,0.0,0.0,0.0,5.969,9.779,0.0,0.0,0.0,29.8,55.636,30.73,11.798,3,14.638,17.57,0.0,9.884,0.0,37.891,19.634,64.941,0.0,0.0,0.0,0.0,11.601,46.698,9.531,0.0,43.045,48.661,5.023,0.0,62.66,6.033,0.0,55.412,1,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2.018,764.199,5.601,4.39,0.0,5.817,12.17,36.077,12.133,12.133,32.294,10.969,9.999,324.164,0.35,-2.22,348132.585,6.721,3.056,0.361,13.367,0.123,0.25,-0.562,3.813,0,1,1,2,0,2,3,0,4,5,0,0,0,9.637,11.418,0.0,0.0,0.0,0.0,0.0,4.39,5.262,0.0,18.199,74.438,0.0,18.24,3,9.127,0.0,5.262,4.9,0.0,25.05,20.64,70.536,6.069,0.0,4.39,0.0,0.0,25.54,16.945,17.148,35.095,42.465,0.0,0.0,36.26,0.0,13.367,42.216,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.58,678.356,0.0,9.589,0.0,40.143,17.754,19.262,19.262,6.076,0.0,51.328,0.0,372.278,0.826,-1.32,1006218.93,6.087,2.943,0.351,13.038,0.243,0.066,-0.167,3.815,3,1,4,0,0,0,2,2,4,3,3,0,3,10.634,0.0,0.0,11.814,0.0,0.0,9.589,0.0,0.0,0.0,19.923,88.541,22.914,0.0,4,9.589,11.814,0.0,10.634,34.502,84.724,0.0,12.152,0.0,10.634,0.0,0.0,0.0,23.395,9.589,34.502,73.144,12.152,0.0,0.0,58.2,0.0,0.0,55.75,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.43,1056.18,30.002,29.391,0.0,40.285,23.558,0.0,35.718,12.133,6.924,10.634,5.107,475.141,0.455,-2.89,20327274.09,8.805,4.114,0.478,12.674,0.353,0.03,-1.178,0.941,0,3,3,1,0,1,7,5,11,8,0,2,2,30.853,5.697,0.0,11.814,0.0,11.939,9.589,9.589,0.0,11.762,12.99,31.544,28.305,29.669,4,34.498,41.202,0.0,10.217,11.836,43.706,11.862,40.431,0.0,10.634,5.687,0.0,11.762,73.955,14.384,11.836,30.626,34.868,0.0,0.0,156.27,1.36,0.0,89.807,1,1,0,1,0,0,2,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.222,1187.576,101.752,30.015,0.0,37.192,6.421,0.0,21.143,48.466,32.843,0.0,33.158,747.477,0.947,-1.3,47935039873.0,17.659,9.378,0.459,14.174,0.311,0.111,-1.965,2.44,0,3,3,0,0,0,14,4,14,8,0,3,3,58.484,29.696,12.58,0.0,0.0,5.969,9.589,0.0,0.0,0.0,27.695,74.9,44.436,47.64,3,63.173,11.753,0.0,4.9,23.672,179.177,28.315,0.0,0.0,0.0,0.0,0.0,0.0,149.65,42.747,23.672,94.921,0.0,0.0,0.0,182.91,0.0,0.0,125.583,0,3,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.979,437.851,14.616,14.352,0.0,11.836,5.75,11.127,0.0,0.0,45.894,4.524,4.737,286.097,0.538,-0.87,9456.4,6.528,4.956,0.79,10.429,0.193,0.222,-5.005,2.115,0,0,0,1,0,1,5,0,6,6,0,0,0,23.612,5.75,6.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.894,22.963,0.0,7.823,1,23.612,7.823,0.0,0.0,0.0,39.531,6.793,29.326,5.75,14.524,0.0,5.75,7.823,6.793,9.089,0.0,50.658,18.199,0.0,0.0,81.65,0.0,14.554,37.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.389,431.802,18.177,19.802,0.0,30.461,6.421,51.367,0.0,6.076,6.076,6.924,5.107,354.241,0.8,-1.2,271685.711,12.202,8.634,0.481,12.126,0.303,0.105,-0.767,3.475,1,0,1,0,0,0,4,3,5,13,1,0,1,15.32,5.783,0.0,0.0,0.0,5.969,9.589,0.0,0.0,0.0,57.601,19.262,24.677,12.208,1,24.909,11.753,0.0,0.0,11.836,89.761,0.0,12.152,0.0,0.0,0.0,0.0,0.0,39.28,9.589,11.836,77.553,12.152,0.0,0.0,94.83,0.0,0.0,63.167,1,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,1.876,618.365,0.0,0.0,0.0,0.0,0.0,26.179,26.605,0.0,11.762,66.529,0.0,298.15,0.333,-1.45,87270.003,6.543,3.419,0.368,3.421,0.051,1.072,1.072,3.864,0,1,1,2,0,2,3,1,3,3,0,1,1,10.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.591,37.61,35.97,5.687,3,0.0,17.449,0.0,5.317,0.0,23.638,31.079,53.591,0.0,10.217,5.687,0.0,11.762,26.179,0.0,13.847,11.127,52.256,0.0,0.0,15.27,1.881,0.0,36.786,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2.204,408.364,5.69,4.795,0.0,24.089,5.753,0.0,16.329,12.263,0.0,4.984,15.577,229.052,0.5,-1.05,3818.108,4.213,2.138,0.393,11.442,0.351,0.057,-0.431,-0.594,0,1,1,0,1,1,7,2,7,2,0,1,1,15.577,17.482,0.0,0.0,0.0,5.69,4.567,4.795,4.984,11.762,0.0,6.066,11.95,6.607,2,9.843,17.58,0.0,9.551,0.0,11.664,18.093,22.747,0.0,11.423,5.818,0.0,11.762,32.453,4.737,0.0,6.228,17.058,0.0,0.0,90.37,1.467,1.374,37.492,0,1,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1.696,768.493,24.095,19.49,0.0,30.443,19.262,31.247,0.0,18.747,30.332,5.317,4.737,430.247,0.625,-2.41,10010552.55,10.754,5.642,0.48,13.353,0.326,0.017,-0.944,2.773,1,1,2,1,0,1,5,2,7,11,1,1,2,14.743,12.084,0.0,5.907,0.0,11.939,14.906,4.795,0.0,0.0,43.173,57.433,6.042,12.649,3,24.227,17.846,0.0,10.217,5.918,82.961,6.607,35.895,0.0,5.317,0.0,0.0,0.0,58.626,25.541,5.918,57.936,30.332,0.0,0.0,95.94,0.0,0.0,74.333,1,0,0,0,0,0,1,3,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.751,261.169,0.0,0.0,0.0,6.042,6.607,5.75,11.127,0.0,38.97,0.0,10.471,179.131,0.455,-1.02,723.132,4.283,2.739,0.491,5.615,0.125,0.082,0.082,2.029,0,0,0,1,0,1,2,1,2,3,0,0,0,10.471,12.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.199,31.898,6.042,0.0,1,4.737,0.0,0.0,0.0,5.734,26.813,6.607,29.326,5.75,10.471,0.0,5.75,0.0,12.649,0.0,13.847,18.051,18.199,0.0,0.0,35.25,0.0,0.0,27.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.615,692.31,36.354,24.909,0.0,30.465,38.049,32.104,6.076,13.847,6.924,0.0,19.317,500.299,0.846,-1.52,46042084.97,14.899,10.55,0.481,12.054,0.33,0.016,-1.06,2.592,0,2,2,0,0,0,8,4,9,17,0,2,2,34.637,6.104,0.0,0.0,0.0,11.939,4.795,4.795,0.0,0.0,38.18,39.531,24.333,43.734,2,44.226,11.939,0.0,0.0,11.836,115.182,13.214,11.649,0.0,0.0,0.0,0.0,0.0,82.202,23.8,11.836,78.559,11.649,0.0,0.0,146.05,0.0,0.0,88.667,1,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,2.2,534.445,11.887,4.795,0.0,0.0,5.75,11.313,0.0,25.123,36.398,0.0,9.843,242.094,0.133,-2.29,14082.716,5.361,2.884,0.481,10.929,0.31,0.538,-0.841,3.667,0,0,0,2,0,2,2,1,3,4,0,0,0,9.843,11.499,0.0,0.0,0.0,5.969,4.795,0.0,0.0,0.0,30.332,36.753,0.0,5.918,2,14.638,5.969,0.0,0.0,0.0,12.842,0.0,60.161,11.499,4.737,0.0,11.499,0.0,11.076,4.795,0.0,18.405,54.597,0.0,0.0,46.53,0.0,0.0,44.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.194,553.246,6.093,4.795,0.0,0.0,5.948,23.207,12.005,11.762,18.199,26.945,0.0,265.088,0.333,-1.69,16664.716,5.77,2.951,0.453,11.069,0.413,0.398,-0.533,3.243,0,0,0,1,1,2,4,2,6,6,0,0,0,9.721,0.0,0.0,5.948,0.0,6.093,5.317,9.779,0.0,11.762,6.924,30.373,4.895,18.143,2,9.531,34.837,0.0,9.968,0.0,18.24,18.179,18.199,0.0,5.317,10.743,0.0,11.762,28.924,4.737,0.0,13.345,23.095,0.0,11.033,67.01,1.803,0.0,39.864,0,0,0,0,2,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.739,665.948,5.601,9.901,0.0,5.415,35.876,44.946,11.146,0.0,6.076,19.423,6.423,324.209,0.682,-1.33,379158.588,5.332,1.912,0.377,11.809,0.155,0.189,-0.973,4.049,4,0,4,0,0,0,2,1,2,1,3,0,3,5.107,5.601,5.783,0.0,0.0,0.0,4.795,0.0,0.0,6.423,30.569,74.693,11.836,0.0,4,9.901,5.783,0.0,0.0,29.087,63.891,0.0,23.801,12.344,0.0,0.0,0.0,0.0,16.491,4.795,41.43,58.29,23.801,0.0,0.0,37.3,0.0,0.0,51.333,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.803,26.265,6.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.008,59.985,0.0,-0.73,3.245,0.711,0.174,0.652,8.333,-0.043,2.333,-2.333,-2.447,0,0,0,0,0,0,3,0,3,0,0,0,0,15.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.155,0.0,0.0,0,15.008,6.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.213,4.795,0.0,0.0,6.155,0.0,0.0,0.0,0.0,0.0,0.0,63.19,0.0,0.0,22.667,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.09,355.498,10.023,8.418,0.0,4.895,6.545,5.563,12.133,12.133,0.0,0.0,10.873,186.046,0.143,-0.91,430.628,3.22,2.037,0.326,10.779,0.238,0.111,-3.569,-0.207,0,0,0,1,0,1,3,2,5,2,0,0,0,5.734,0.0,0.0,10.023,0.0,0.0,0.0,13.557,0.0,0.0,12.133,17.696,6.545,4.895,1,8.418,10.023,0.0,0.0,10.873,11.44,0.0,29.829,0.0,10.873,0.0,0.0,0.0,8.418,16.568,0.0,5.563,29.161,0.0,0.0,86.18,-3.569,21.558,17.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2.517,138.219,13.441,9.458,0.0,6.104,0.0,0.0,0.0,6.924,0.0,4.737,4.893,137.0,1.0,0.11,74.657,1.544,1.088,0.777,10.062,0.163,0.316,-4.155,-0.723,0,1,1,0,0,0,3,1,5,1,0,1,1,19.089,5.845,7.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.924,0.0,6.104,1,19.089,7.596,0.0,0.0,0.0,18.873,0.0,0.0,0.0,4.893,0.0,0.0,7.596,16.842,9.302,0.0,6.924,0.0,0.0,0.0,72.89,0.0,10.062,18.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
